Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
14-m-90-180mm-triple-slide-banger,14 M 90° 180MM TRIPLE SLIDE BANGER,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>14 M 90° Quartz Banger</p>
<p>180mm Triple Slide</p>
<p><strong>Includes:</strong></p>
<ul>
<li>Quartz Banger</li>
<li>Terp Pillar</li>
<li>Terp Marble</li>
</ul>
<p>&nbsp;</p>
<p>Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/quartz/
URL=https://wyndistribution.com/wyn-shop/product/14-m-90-180mm-triple-slide-banger/
Product_URL=https://wyndistribution.com/wyn-shop/product/14-m-90-180mm-triple-slide-banger/
Category=QUARTZ
Category_URL=https://wyndistribution.com/product-category/quartz/
Categories=Category: QUARTZ
Stock=12
RawPrice=$25.00
VariantsRaw=Size					 									 			 			 				 				10 M 90°  							,  				14 M 90°
-->",What You Need,,Quartz,"source:wyn, category:quartz, wyn_category:quartz",true,Size,10 M 90°,,,,,,,,180MM TRIPLE SLIDE 14 M 90-10M90,0.0,,deny,manual,25.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2025/11/180MM-TRIPLE-SLIDE-14-M-90-Banger.png,1,14 M 90° 180MM TRIPLE SLIDE BANGER,false,14 M 90° 180MM TRIPLE SLIDE BANGER,14 M 90° Quartz Banger 180mm Triple Slide Includes: Quartz Banger Terp Pillar Terp Marble Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,45.00,active
14-m-90-180mm-triple-slide-banger,,,,,,,,,14 M 90°,,,,,,,,180MM TRIPLE SLIDE 14 M 90-14M90,0.0,,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,45.00,
14-m-90-180mm-triple-slide-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/11/180MM-TRIPLE-SLIDE-14-M-90-Pillar.png,2,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-180mm-triple-slide-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/11/180MM-TRIPLE-SLIDE-14-M-90-Banger-cannabis.png,3,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-180mm-triple-slide-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/11/180MM-TRIPLE-SLIDE-14-M-90-Banger-dabs.png,4,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-180mm-triple-slide-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/11/180MM-TRIPLE-SLIDE-14-M-90-Banger-weed-710.png,5,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-180mm-triple-slide-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/11/180MM-TRIPLE-SLIDE-14-M-90-Banger-weed.png,6,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-180mm-triple-slide-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/11/180MM-TRIPLE-SLIDE-14-M-90-Dab-Pillar.png,7,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-180mm-triple-slide-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/11/180MM-TRIPLE-SLIDE-14-M-90-Marble-Dichro.png,8,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-240mm-competition-banger,14 M 90° 240MM COMPETITION BANGER,"<p>The 14M 90° 240MM Competition Banger is a high-performance quartz banger built for serious dabbers chasing clean flavor and dense clouds. Designed for 14mm female rigs with a 90° joint, it uses a whistle pillar, three airflow slits, and an included marble to push airflow and efficiency way past your average bucket. If you’re running long, intentional seshes and want consistent heat and terp retention from a 9.5 inch (240mm) banger, this is the upgrade piece.</p><h2>Key Benefits</h2><ul>
<li>
<strong>Bigger, smoother clouds</strong> — The whistle pillar and three precision slits move air through the banger instead of just across it, helping your concentrates vaporize more evenly.</li>
<li>
<strong>Terps stay front and center</strong> — Quartz construction keeps flavors clean and true to the strain, with no weird aftertaste.</li>
<li>
<strong>Competition-level control</strong> — The included marble and pillar combo create vortex-style airflow, so you’re not leaving puddles behind.</li>
<li>
<strong>Built for heavy rotation</strong> — Pure quartz handles repeated heating and cooling during back-to-back seshes without warping or giving up.</li>
<li>
<strong>Dialed for modern rigs</strong> — 14mm male joint at 90° works with most current daily-driver rigs without awkward angles or lean.</li>
<li>
<strong>Looks as good as it rips</strong> — Etched design and the marble setup give it that “serious dabber” look on the table, not just basic glass.</li>
</ul><h2>Best For</h2><p>This banger is made for dabbers who already have their setup mostly dialed and are now upgrading the last critical piece: the quartz. If you’re running multiple dabs a day, swapping flavors, and actually paying attention to how your rig functions, this is the lane you’re in. It also plays especially well with durable <a href=""https://oilslickpad.com/collections/silicone-smoking-devices"">silicone rigs and bongs</a> when you want a travel-friendly but still high-performance setup.</p><p>If you’re more of a “one dab every few days” person or rough on glass, this is probably overkill. But if you’re chasing consistency and you notice the difference between mid and top-tier quartz, this Competition Banger makes sense.</p><h2>How to use it</h2><p>Drop the 14mm male joint into any rig or water pipe with a 14mm female, 90° joint. Make sure the banger sits level so concentrates stay centered in the base instead of running to one side.</p><p>Use a proper dabber from our <a href=""https://oilslickpad.com/collections/dab-tools-dabbers"">dab tools collection</a> so you can keep your hands away from the hot quartz and place concentrates exactly where you want them. The marble is designed to cap the top and work with the whistle pillar and slits to push airflow; just set it in place and let the design do its thing.</p><p>Set your rig on a nonstick surface like a <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> if you’re the type to multitask or pass the rig around the room—nobody likes reclaim all over the table. After your sesh, let the banger cool down before you touch or clean it.</p><p>For regular upkeep, a quick wipe after use goes a long way. When you want it looking fresh again, let it cool, then use a short soak in isopropyl alcohol, rinse with water, and dry fully before the next run.</p><h2>Specifications</h2><table>
<tr>
<th>Material</th>
<td>Quartz</td>
</tr>
<tr>
<th>Joint Size</th>
<td>14mm Male</td>
</tr>
<tr>
<th>Joint Angle</th>
<td>90°</td>
</tr>
<tr>
<th>Total Length</th>
<td>9.5 inches (240mm)</td>
</tr>
<tr>
<th>Airflow Features</th>
<td>Three airflow slits with whistle pillar and marble</td>
</tr>
</table><h2>Fit &amp; Compatibility</h2><p>This banger is designed for rigs with a 14mm female joint at a 90° angle. If your piece is 14mm female and the joint sticks straight out horizontally, you’re good. If you’re on an older 45° joint or 10mm/18mm sizing, this won’t be a direct fit without an adapter.</p><p>The extended 240mm length gives you more space away from the body of the rig, which helps with heat control and keeps torches and hot quartz a little further from your face and glass. Just make sure your rig has enough clearance so the end of the banger doesn’t bump into the base or table.</p><h2>What You Get</h2><ul>
<li>1 × 14M 90° 240MM Competition Banger (quartz)</li>
<li>Integrated whistle pillar design</li>
<li>Marble included for airflow and function</li>
</ul><h2>Why quartz for competition-style dabs?</h2><p>Quartz is the go-to for dabbers who actually care about flavor and repeatability. It heats predictably, cools in a consistent curve, and won’t add taste or color to your concentrates. That’s why serious dabbers and many comp-style setups lean heavily toward high-quality quartz instead of generic glass or mystery materials.</p><p>If you’re dialing in for rosin or premium hydrocarbon extracts, pairing good quartz with quality concentrates and proper handling tools from our <a href=""https://oilslickpad.com/collections/rosin-extraction"">rosin extraction gear</a> helps keep your terps and textures where they should be—on your tongue, not stuck in the equipment.</p><h2>Care &amp; Cleaning</h2><p>Let the banger cool down fully before touching, wiping, or soaking it—thermal shock is how pieces crack. Once it’s back to room temp, you can wipe away fresh residue with a cotton swab or cloth.</p><p>For deeper refreshes, soak the banger in isopropyl alcohol for a bit, rinse with warm water, and dry completely before reheating. Avoid scraping aggressively with metal tools, especially around the slits and pillar, so you don’t scratch or stress the quartz.</p><h2>FAQ</h2><ul>
<li>
<strong>Will this fit my rig?</strong><br>If your rig has a 14mm female joint at 90°, this banger will drop right in. If you’re not sure, pull the bowl or current banger and check the joint type and angle compared to other <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop pieces</a> you may have for reference.</li>
<li>
<strong>Is the marble included or do I need to buy it separately?</strong><br>The marble is included as part of the Competition Banger setup. It’s designed to work with the whistle pillar and slits, so keep them together for best performance.</li>
<li>
<strong>Can I use any type of concentrate with this?</strong><br>Yes. It’ll handle rosin, live resin, sugar, wax, and pretty much anything you’d normally dab. Just use a proper tool and, if needed, stash the rest of your product in quality <a href=""https://oilslickpad.com/collections/concentrate-jars"">concentrate jars</a> to keep it clean between seshes.</li>
<li>
<strong>How do I clean the slits and pillar without damaging them?</strong><br>Let the banger cool, then soak in isopropyl alcohol to loosen residue. Rinse with warm water and use soft swabs or cloths—no scraping or prying—so you don’t chip the edges or scratch the quartz.</li>
<li>
<strong>Is this overkill for a beginner?</strong><br>If you’re totally new to dabbing, this might be more than you need starting out, but it’s not hard to use. Think of it as buying once and not having to upgrade later. Pairing it with sturdy pieces from our <a href=""https://oilslickpad.com/collections/accessories"">accessories collection</a> can make your whole setup feel more put-together.</li>
<li>
<strong>How fragile is it compared to a standard banger?</strong><br>Quartz is tough for glass, especially at this quality level, but it’s still glass. It’ll handle heat cycling very well, but drops onto hard floors or banging it against other pieces can still crack or chip it, especially around the joint and slits.</li>
<li>
<strong>What’s the benefit of the 240mm length?</strong><br>The extra length gives you a more spread-out heat zone and keeps the hot end of the banger further from your rig, hands, and face. It also creates more room to work when you’re loading dabs or using directional caps and marbles, similar to the way longer <a href=""https://oilslickpad.com/collections/nectar-collectors-straws"">nectar collectors</a> offer more control.</li>
</ul>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/quartz/
URL=https://wyndistribution.com/wyn-shop/product/14-m-90-240mm-competition-banger/
Product_URL=https://wyndistribution.com/wyn-shop/product/14-m-90-240mm-competition-banger/
Category=QUARTZ
Category_URL=https://wyndistribution.com/product-category/quartz/
Categories=Category: QUARTZ
Stock=40
RawPrice=$25.00
-->",What You Need,,Quartz,"family:banger, joint_angle:45, joint_gender:female, joint_size:10mm, material:quartz, pillar:accessory, use:dabbing",true,Title,Default Title,,,,,,,,QF862-A,0.0,,deny,manual,25.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2024/11/Black.png2_.png,1,14 M 90° 240MM COMPETITION BANGER,false,14 M 90° 240MM COMPETITION BANGER,10″ Quartz Banger 14 M 90° 240mm w/ Etchings Slurper Competition Three Slits Whistle Pillar Marble,,,,,,,,,,,,,,,,lb,,45.00,active
14-m-90-240mm-competition-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/11/20241127_114117.png.2-scaled-150x113.png,2,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-240mm-competition-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/11/20241127_114308.png.2-scaled-150x113.png,3,,,,,,,,,,,,,,,,,,,,,,,
14-m-90-240mm-competition-banger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/11/QF862-A.png,4,,,,,,,,,,,,,,,,,,,,,,,
2-5-14-m-90-assorted-etch-quartz-banger-9pc-display-box,2.5″ 14 M 90° ASSORTED ETCH QUARTZ BANGER 9PC DISPLAY BOX,"<div class=""wc-tab-inner wd-entry-content"">
													

<p class="""" data-pm-slice=""1 1 []"">2.5” Quartz Banger</p>
<p class="""">9pc Display Box</p>
<p class="""">25mm Diameter Bucket</p>
<p class="""">Assorted Styles</p>
<p class="""">Display Box Included</p>
<p class="""">All 14mm Male 90° Bangers</p>
<p>&nbsp;</p>
<p class="""" data-pm-slice=""1 1 []"">Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/quartz/
URL=https://wyndistribution.com/wyn-shop/product/2-5-14-m-90-assorted-etch-quartz-banger-9pc-display-box/
Product_URL=https://wyndistribution.com/wyn-shop/product/2-5-14-m-90-assorted-etch-quartz-banger-9pc-display-box/
Category=QUARTZ
Category_URL=https://wyndistribution.com/product-category/quartz/
Categories=Category: QUARTZ
Stock=4
RawPrice=$35.00
-->",What You Need,,Quartz,"source:wyn, category:quartz, wyn_category:quartz",true,Title,Default Title,,,,,,,,QN272-14MC-Box,0.0,,deny,manual,35.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2024/06/QN272-14MC-Box.2.png.2.png,1,2.5″ 14 M 90° ASSORTED ETCH QUARTZ BANGER 9PC DISPLAY BOX,false,2.5″ 14 M 90° ASSORTED ETCH QUARTZ BANGER 9PC DISPLAY BOX,2.5” Quartz Banger 9pc Display Box 25mm Diameter Bucket Assorted Styles Display Box Included All 14mm Male 90° Bangers Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,63.00,active
2-5-14-m-90-assorted-etch-quartz-banger-9pc-display-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/06/QN272-14MC-Box.png.2.png,2,,,,,,,,,,,,,,,,,,,,,,,
2-5-14-m-90-assorted-etch-quartz-banger-9pc-display-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/06/QN272-14MC-Box3png.png.2.png,3,,,,,,,,,,,,,,,,,,,,,,,
2-14-m-90-rick-morty-reclaim-catcher,2″ 14 M 90° RICK & MORTY RECLAIM CATCHER,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>2″ Glass Reclaim Catcher</p>
<p>14 M 90°</p>
<p>Rick &amp; Morty Decal</p>
<p>Includes Silicone Puck</p>
<p>Multiple Silicone Puck Colors Available</p>
<p>&nbsp;</p>
<p>Please Contact Us For Current Availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/essentials-and-accessories/, https://wyndistribution.com/product-category/essentials-and-accessories/reclaim-catchers/
URL=https://wyndistribution.com/wyn-shop/product/2-14-m-90-rick-morty-reclaim-catcher/
Product_URL=https://wyndistribution.com/wyn-shop/product/2-14-m-90-rick-morty-reclaim-catcher/
Category=ESSENTIALS & ACCESSORIES
Category_URL=https://wyndistribution.com/product-category/essentials-and-accessories/
Categories=Category: Reclaim Catchers
Stock=20
RawPrice=$5.00
-->",What You Need,,Essentials & Accessories,"source:wyn, category:reclaim-catchers, wyn_category:essentials-accessories",true,Title,Default Title,,,,,,,,GA1812,0.0,,deny,manual,5.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2025/05/GA1812-Rick-and-Morty.png,1,2″ 14 M 90° RICK & MORTY RECLAIM CATCHER,false,2″ 14 M 90° RICK & MORTY RECLAIM CATCHER,2″ Glass Reclaim Catcher 14 M 90° Rick & Morty Decal Includes Silicone Puck Multiple Silicone Puck Colors Available Please Contact Us For Current Availability,,,,,,,,,,,,,,,,lb,,10.00,active
2-14-m-90-rick-morty-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/05/GA1812-Reclaim-Catcher.png,2,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,2.5″ RECLAIM CATCHER,"<div class=""wc-tab-inner wd-entry-content"">
													

<p class="""" data-pm-slice=""1 1 []"">2.5” Glass Reclaim Catcher</p>
<p class="""">Clear</p>
<p class="""">Color Silicone Puck Included</p>
<p class="""">10 M 45° | 10 M 90° | 14 M 45° | 14 M 90° | 18 M 45° | 18 M 90° | 18 F 90°</p>
<p class="""">Please contact us for current availability</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/essentials-and-accessories/, https://wyndistribution.com/product-category/essentials-and-accessories/reclaim-catchers/
URL=https://wyndistribution.com/wyn-shop/product/2-5-reclaim-catcher/
Product_URL=https://wyndistribution.com/wyn-shop/product/2-5-reclaim-catcher/
Category=ESSENTIALS & ACCESSORIES
Category_URL=https://wyndistribution.com/product-category/essentials-and-accessories/
Categories=Category: Reclaim Catchers
RawPrice=$5.00
VariantsRaw=Size					 									 			 			 				 				10 M 45°  							,  				10 M 90°  							,  				14 M 45°  							,  				14 M 90°  							,  				18 M 45°  							,  				18 M 90°  							,  				18 F 90°
-->",What You Need,,Essentials & Accessories,"source:wyn, category:reclaim-catchers, wyn_category:essentials-accessories",true,Size,10 M 45°,,,,,,,,FGA7221-10M45,0.0,,deny,manual,5.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/14-M-45%C2%B0-Clear-Reclaim-Catcher-Display.png,1,2.5″ RECLAIM CATCHER,false,2.5″ RECLAIM CATCHER,2.5” Glass Reclaim Catcher Clear Color Silicone Puck Included 10 M 45° | 10 M 90° | 14 M 45° | 14 M 90° | 18 M 45° | 18 M 90° | 18 F 90° Please contact us for current availability,,,,,,,,,,,,,,,,lb,,10.00,active
2-5-reclaim-catcher,,,,,,,,,10 M 90°,,,,,,,,FGA7221-10M90,0.0,,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,10.00,
2-5-reclaim-catcher,,,,,,,,,14 M 45°,,,,,,,,FGA7221-14M45,0.0,,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,10.00,
2-5-reclaim-catcher,,,,,,,,,14 M 90°,,,,,,,,FGA7221-14M90,0.0,,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,10.00,
2-5-reclaim-catcher,,,,,,,,,18 M 45°,,,,,,,,FGA7221-18M45,0.0,,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,10.00,
2-5-reclaim-catcher,,,,,,,,,18 M 90°,,,,,,,,FGA7221-18M90,0.0,,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,10.00,
2-5-reclaim-catcher,,,,,,,,,18 F 90°,,,,,,,,FGA7221-18F90,0.0,,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,10.00,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/14-M-45%C2%B0-Reclaim-Catcher-Blue.png,2,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/14-M-45%C2%B0-Reclaim-Catcher-REd.png,3,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/20241114_111721.png.2-scaled-150x113.png,4,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/14-M-90-Clear-Reclaim-Catcher.png,5,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/14m90clear-recalim.png,6,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/14m90reclaimclear.png,7,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/10-M-45-Degree-Reclaim.png,8,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/10-M-90-Reclaim.png,9,,,,,,,,,,,,,,,,,,,,,,,
2-5-reclaim-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/Reclaim-Catcher.png,10,,,,,,,,,,,,,,,,,,,,,,,
